Date,Market_ret,Breadth,rolling,market_anomaly_flag
2018-07-10,0.003111983255440446,0.625,0.023544831743666346,0
2018-07-11,-0.004385275384640636,0.375,0.023544831743666346,0
2018-07-12,0.012551752138372525,0.75,0.023544831743666346,0
2018-07-13,-0.0021894825565746865,0.75,0.023544831743666346,0
2018-07-16,-0.0038803124504418946,0.25,0.023544831743666346,0
2018-07-17,0.006839995948125034,0.875,0.02331721957043362,0
2018-07-18,-0.003950622207527628,0.125,0.02331721957043362,0
2018-07-19,-0.008829823761645997,0.25,0.02331721957043362,0
2018-07-20,-0.0024049946040207476,0.25,0.02331721957043362,0
2018-07-23,-0.0012462486010402227,0.625,0.02331721957043362,0
2018-07-24,0.003249258275064069,0.5,0.02300354623556302,0
2018-07-25,0.01900548960589447,1.0,0.02300354623556302,0
2018-07-26,-0.005739888357032096,0.375,0.020206402026751728,0
2018-07-27,-0.016464473523063464,0.125,0.020206402026751728,0
2018-07-30,-0.024033288607881172,0.0,0.02300354623556302,1
2018-07-31,0.006373603117465523,0.75,0.02300354623556302,0
2018-08-01,0.012347733645639278,1.0,0.02300354623556302,0
2018-08-02,0.03488222588682067,1.0,0.02331721957043362,1
2018-08-03,-2.4043105964237832e-05,0.5,0.023021251848724424,0
2018-08-06,0.0047073642578616,0.75,0.023021251848724424,0
2018-08-07,0.018478972354267723,0.875,0.023021251848724424,0
2018-08-08,-0.0007278388776946071,0.75,0.023021251848724424,0
2018-08-09,-0.004138776153770587,0.625,0.023021251848724424,0
2018-08-10,-0.0050615684210208204,0.125,0.023021251848724424,0
2018-08-13,-0.000639541648300306,0.5,0.023021251848724424,0
2018-08-14,0.0034830891373712936,0.75,0.023021251848724424,0
2018-08-15,-0.016368171672225068,0.125,0.023021251848724424,0
2018-08-16,-0.0018529157177781907,0.375,0.023021251848724424,0
2018-08-17,-0.018151166690894605,0.25,0.023021251848724424,0
2018-08-20,0.0051728215084370244,0.5,0.023021251848724424,0
2018-08-21,0.011300419902108361,0.625,0.023021251848724424,0
2018-08-22,0.010596903085801669,0.875,0.023021251848724424,0
2018-08-23,-0.0001306153470334904,0.375,0.023021251848724424,0
2018-08-24,0.01511006966524423,1.0,0.023021251848724424,0
2018-08-27,0.009444194964714683,0.875,0.023021251848724424,0
2018-08-28,-0.0010064683816436626,0.625,0.023021251848724424,0
2018-08-29,0.010454316076117463,0.75,0.023021251848724424,0
2018-08-30,3.9792829370108535e-05,0.375,0.02288781713529584,0
2018-08-31,-1.6584586632889065e-05,0.625,0.02288781713529584,0
2018-09-04,-0.006548469929927162,0.375,0.02288781713529584,0
2018-09-05,-0.023617608671898778,0.0,0.02358776649078739,1
2018-09-06,-0.007300654634845767,0.375,0.02358776649078739,0
2018-09-07,-0.01064578970848812,0.125,0.02358776649078739,0
2018-09-10,0.010783161409554627,0.5,0.02358776649078739,0
2018-09-11,0.010107167985628768,0.75,0.02358776649078739,0
2018-09-12,0.004635958193074995,0.5,0.02358776649078739,0
2018-09-13,0.00720418494416766,0.625,0.02358776649078739,0
2018-09-14,0.0006530754577452057,0.375,0.02358776649078739,0
2018-09-17,-0.018509804972346378,0.0,0.02358776649078739,0
2018-09-18,0.006036811179747544,0.75,0.02358776649078739,0
2018-09-19,0.004511926088075616,0.5,0.02358776649078739,0
2018-09-20,0.003973550633930372,0.625,0.02358776649078739,0
2018-09-21,-0.007626378745720836,0.25,0.02358776649078739,0
2018-09-24,0.00887409080449607,1.0,0.02288781713529584,0
2018-09-25,0.006598860378435465,0.75,0.02288781713529584,0
2018-09-26,0.00434862177703447,0.625,0.02288781713529584,0
2018-09-27,0.008233659813372112,0.875,0.02288781713529584,0
2018-09-28,-0.013450807374921719,0.25,0.02288781713529584,0
2018-10-01,0.030520239132289736,1.0,0.02358776649078739,1
2018-10-02,-0.008365931790495613,0.125,0.02315639676529834,0
2018-10-03,-0.0015999072971898793,0.625,0.02315639676529834,0
2018-10-04,-0.02669559626588038,0.0,0.02399172061428293,1
2018-10-05,-0.023829837742646524,0.0,0.02401294352135771,0
2018-10-08,-0.013553876304687903,0.0,0.02401294352135771,0
2018-10-09,0.011324617902649142,0.75,0.02401294352135771,0
2018-10-10,-0.05419629156845763,0.0,0.026429365500080456,1
2018-10-11,-0.01513930481675603,0.0,0.026429365500080456,0
2018-10-12,0.03721114122779901,1.0,0.030137774845648793,1
2018-10-15,-0.018019957227017165,0.125,0.030137774845648793,0
2018-10-16,0.03671875875847057,1.0,0.034446027211367566,1
2018-10-17,0.0024067018078473097,0.375,0.034446027211367566,0
2018-10-18,-0.027369434061861365,0.0,0.034446027211367566,0
2018-10-19,-0.009992183544094084,0.375,0.034446027211367566,0
2018-10-22,0.005412155628011311,0.875,0.034446027211367566,0
2018-10-23,0.009712033308001904,0.5,0.034446027211367566,0
2018-10-24,-0.05695061080075356,0.0,0.036535105471305576,1
2018-10-25,0.050000509060761616,1.0,0.03716190298086617,1
2018-10-26,-0.023359644233192332,0.125,0.03716190298086617,0
2018-10-29,-0.03485961568054278,0.125,0.03716190298086617,0
2018-10-30,0.013919987921438996,0.625,0.03716190298086617,0
2018-10-31,0.03493758803931045,1.0,0.03716190298086617,0
2018-11-01,0.02063766877579949,0.75,0.03716190298086617,0
2018-11-02,-0.015938859249867023,0.25,0.03716190298086617,0
2018-11-05,-0.008015145206832464,0.25,0.03716190298086617,0
2018-11-06,0.0029677711386407136,0.625,0.03716190298086617,0
2018-11-07,0.03664376008298096,1.0,0.03716190298086617,0
2018-11-08,-0.010098078927767758,0.125,0.03716190298086617,0
2018-11-09,-0.018184173339987293,0.0,0.03716190298086617,0
2018-11-12,-0.04241965134457412,0.0,0.041898800332896606,1
2018-11-13,0.00773337943399381,0.625,0.041898800332896606,0
2018-11-14,-0.01057466052393474,0.25,0.041898800332896606,0
2018-11-15,0.01793301526386876,1.0,0.041898800332896606,0
2018-11-16,-0.023209253261516554,0.375,0.041898800332896606,0
2018-11-19,-0.04650631197553861,0.0,0.046097645912442156,1
2018-11-20,-0.012711656357577764,0.25,0.046097645912442156,0
2018-11-21,-0.003398261018278331,0.5,0.046097645912442156,0
2018-11-23,-0.012829785419583874,0.125,0.046097645912442156,0
2018-11-26,0.034373635316751486,1.0,0.046097645912442156,0
2018-11-27,0.0028007998377335883,0.625,0.046097645912442156,0
2018-11-28,0.03988168922002203,1.0,0.046097645912442156,0
2018-11-29,-0.004109125700246718,0.25,0.046097645912442156,0
2018-11-30,0.011085199151948506,0.75,0.046097645912442156,0
2018-12-03,0.024473642584495064,1.0,0.046097645912442156,0
2018-12-04,-0.04316965109975684,0.125,0.046172645887960426,0
2018-12-06,0.009938141056824052,0.875,0.046172645887960426,0
2018-12-07,-0.04041843190445725,0.0,0.046172645887960426,0
2018-12-10,0.015393118344506043,1.0,0.046172645887960426,0
2018-12-11,-0.0024653095540108473,0.625,0.046172645887960426,0
2018-12-12,0.01002752391587569,0.875,0.046172645887960426,0
2018-12-13,0.00540401420831341,0.625,0.046172645887960426,0
2018-12-14,-0.02838277122634518,0.0,0.046172645887960426,0
2018-12-17,-0.02662178996095626,0.0,0.046172645887960426,0
2018-12-18,0.011109850866385147,0.875,0.046172645887960426,0
2018-12-19,-0.0234024085108027,0.0,0.046172645887960426,0
2018-12-20,-0.024473286364751743,0.0,0.046172645887960426,0
2018-12-21,-0.034041469871120375,0.125,0.046172645887960426,0
2018-12-24,-0.03369935138302653,0.0,0.046172645887960426,0
2018-12-26,0.07446305804679937,1.0,0.04965108935223931,1
2018-12-27,-0.004435547317932647,0.5,0.04965108935223931,0
2018-12-28,0.009312381639651994,0.625,0.04965108935223931,0
2018-12-31,0.010663282200341875,0.625,0.04965108935223931,0
2019-01-02,-0.0016252414086774054,0.625,0.04965108935223931,0
2019-01-03,-0.037583266134313474,0.125,0.04965108935223931,0
2019-01-04,0.056542543862721485,1.0,0.05377671331768802,1
2019-01-07,0.02629164954785892,0.75,0.05377671331768802,0
2019-01-08,0.006582185029704039,0.875,0.05377671331768802,0
2019-01-09,0.008237415149743348,0.75,0.05377671331768802,0
2019-01-10,0.005924301288169653,0.625,0.05377671331768802,0
2019-01-11,0.0034110307938589966,0.375,0.04965108935223931,0
2019-01-14,-0.012195855044908844,0.125,0.04965108935223931,0
2019-01-15,0.02864108515025111,0.875,0.04965108935223931,0
2019-01-16,0.0015611314666539955,0.625,0.04965108935223931,0
2019-01-17,0.007923032810574103,1.0,0.04965108935223931,0
2019-01-18,-0.01187753383727283,0.75,0.04965108935223931,0
2019-01-22,-0.028640066988252427,0.0,0.04965108935223931,0
2019-01-23,-0.002362703612886971,0.75,0.04965108935223931,0
2019-01-24,0.010989940712127121,0.625,0.04965108935223931,0
2019-01-25,0.01853306097115984,1.0,0.04965108935223931,0
2019-01-28,-0.028482848899121203,0.0,0.046172645887960426,0
2019-01-29,-0.01738226681132129,0.125,0.04309465112423857,0
2019-01-30,0.039886646626339214,1.0,0.04309465112423857,0
2019-01-31,0.01192284534061118,0.625,0.04309465112423857,0
2019-02-01,-0.006883090023690388,0.5,0.04309465112423857,0
2019-02-04,0.020136990485348737,1.0,0.04309465112423857,0
2019-02-05,0.013705554711425432,1.0,0.04309465112423857,0
2019-02-06,-0.006595469366564814,0.25,0.04309465112423857,0
2019-02-07,-0.019845181771769325,0.0,0.04309465112423857,0
2019-02-08,-0.0005787856261128374,0.625,0.04309465112423857,0
2019-02-11,-0.0003801217352666015,0.25,0.04309465112423857,0
2019-02-12,0.0202198973644761,0.875,0.04309465112423857,0
2019-02-13,-0.0031495806541474145,0.5,0.04309465112423857,0
2019-02-14,0.0016133354425094692,0.75,0.042894529180226876,0
2019-02-15,0.002797681014329305,0.5,0.042894529180226876,0
2019-02-19,0.0031608892788669114,0.625,0.042894529180226876,0
2019-02-20,-0.00137467349758359,0.25,0.042894529180226876,0
2019-02-21,-0.00845136379088828,0.125,0.042894529180226876,0
2019-02-22,0.012793198884648272,1.0,0.04036525337664545,0
2019-02-25,0.003896831840225532,0.875,0.04036525337664545,0
2019-02-26,0.0005786969496103719,0.75,0.04036525337664545,0
2019-02-27,0.005572888202111723,0.5,0.04036525337664545,0
2019-02-28,-0.0017609360827223134,0.25,0.04036525337664545,0
2019-03-01,-0.0006948622955534273,0.75,0.04036525337664545,0
2019-03-04,-0.003220829661143644,0.625,0.04036525337664545,0
2019-03-05,-0.0022344346143638332,0.375,0.04036525337664545,0
2019-03-06,-0.005392860876427985,0.25,0.04036525337664545,0
2019-03-07,-0.01380655205681901,0.125,0.04036525337664545,0
2019-03-08,0.00325617895630692,0.5,0.03965630857713664,0
2019-03-11,0.03158670263293123,1.0,0.03965630857713664,0
2019-03-12,0.001978876418324208,0.75,0.03722908650799416,0
2019-03-13,0.012867509342964316,1.0,0.03722908650799416,0
2019-03-14,-0.0024070305317578705,0.375,0.03722908650799416,0
2019-03-15,0.003794760295603514,0.75,0.03722908650799416,0
2019-03-18,0.0027106825424865187,0.625,0.03722908650799416,0
2019-03-19,0.0048529431639622285,0.625,0.03722908650799416,0
2019-03-20,0.014115258561180379,0.75,0.03722908650799416,0
2019-03-21,0.01986008150209528,1.0,0.03722908650799416,0
2019-03-22,-0.029536831452532396,0.0,0.03722908650799416,0
2019-03-25,-0.00424320147936275,0.375,0.03722908650799416,0
2019-03-26,0.0030523600959749845,0.625,0.03719487465918477,0
2019-03-27,-0.0026531648018244145,0.25,0.03698360978417524,0
2019-03-28,0.0032562223405783264,0.875,0.03138171551489134,0
2019-03-29,0.00672285554946935,1.0,0.03138171551489134,0
2019-04-01,0.018045266779864285,1.0,0.03138171551489134,0
2019-04-02,0.0024650467910356643,0.75,0.03138171551489134,0
2019-04-03,0.010524437728292063,1.0,0.03138171551489134,0
2019-04-04,-0.010864281187992347,0.25,0.029447256822304268,0
2019-04-05,0.0068096916665298666,0.75,0.028640983334051243,0
2019-04-08,0.0012100617233277516,0.625,0.028640983334051243,0
2019-04-09,-0.003931645010322551,0.125,0.028640983334051243,0
2019-04-10,0.006825692265613359,0.875,0.028640983334051243,0
2019-04-11,-0.003629324984750832,0.375,0.028640983334051243,0
2019-04-12,-0.004523426685849658,0.375,0.028640983334051243,0
2019-04-15,-0.004056657355295766,0.625,0.028640983334051243,0
2019-04-16,0.011378526923415686,0.875,0.028624345179339303,0
2019-04-17,0.001632959905115086,0.625,0.028624345179339303,0
2019-04-18,0.004427823714288754,0.75,0.028624345179339303,0
2019-04-22,0.006659043995837675,0.875,0.028624345179339303,0
2019-04-23,0.012695755963299709,1.0,0.02765655374565668,0
2019-04-24,-0.008144534773402238,0.125,0.02765655374565668,0
2019-04-25,-0.005817886827157501,0.5,0.02765655374565668,0
2019-04-26,-0.00558627368654415,0.625,0.02765655374565668,0
2019-04-29,0.004600995541328227,0.625,0.020211606676563364,0
2019-04-30,-0.013430163391308305,0.25,0.020211606676563364,0
2019-05-01,-0.0005434296405608179,0.25,0.020109299587023392,0
2019-05-02,0.0029425871802027112,0.375,0.020109299587023392,0
2019-05-03,0.020177028503661154,0.875,0.02017302470182991,1
2019-05-06,-0.007841866604125074,0.25,0.020145333803504566,0
2019-05-07,-0.02324084424809722,0.0,0.020215610478394604,1
2019-05-08,-0.0039608969095761915,0.25,0.020215610478394604,0
2019-05-09,-0.008189300026486103,0.0,0.020215610478394604,0
2019-05-10,-0.003504829082611358,0.25,0.020215610478394604,0
2019-05-13,-0.04276495424964514,0.0,0.022938749559735103,1
2019-05-14,0.010532392153282966,0.875,0.022934462673653608,0
2019-05-15,0.013537333102932642,0.75,0.022934462673653608,0
2019-05-16,0.007536521139563367,0.75,0.022934462673653608,0
2019-05-17,-0.0210255349559576,0.0,0.023019313318883256,0
2019-05-20,-0.02048653995667145,0.0,0.023019313318883256,0
2019-05-21,0.010114242530021045,0.75,0.023019313318883256,0
2019-05-22,-0.009965910822983943,0.5,0.023019313318883256,0
2019-05-23,-0.014443752601905929,0.125,0.023019313318883256,0
2019-05-24,-0.00485632955386773,0.375,0.023019313318883256,0
2019-05-28,-0.002656861669634855,0.375,0.023019313318883256,0
2019-05-29,-0.010064568281959745,0.125,0.023019313318883256,0
2019-05-30,0.0008494236618638045,0.625,0.023019313318883256,0
2019-05-31,-0.019154064316749205,0.0,0.023019313318883256,0
2019-06-03,-0.02950355860363312,0.0,0.02887728716807952,1
2019-06-04,0.04123385889073632,1.0,0.029533504167642468,1
2019-06-05,0.006386503950890029,0.75,0.029533504167642468,0
2019-06-06,0.014974244017306427,1.0,0.029533504167642468,0
2019-06-07,0.017164296284729715,0.875,0.029533504167642468,0
2019-06-10,0.014371747572233301,0.875,0.02887728716807952,0
2019-06-11,0.005323356770746305,0.625,0.02887728716807952,0
2019-06-12,-0.012802661592763508,0.0,0.02887728716807952,0
2019-06-13,0.007660973549723825,0.75,0.02887728716807952,0
2019-06-14,-0.0057068442588973775,0.25,0.02887728716807952,0
2019-06-17,0.014067311248484725,1.0,0.02887728716807952,0
2019-06-18,0.01816547087818765,0.875,0.02887728716807952,0
2019-06-19,0.004375813336405291,0.75,0.02887728716807952,0
2019-06-20,0.0025483166553697885,0.875,0.02887728716807952,0
2019-06-21,0.0010702688196925743,0.5,0.023019313318883256,0
2019-06-24,0.0021882011825265367,0.75,0.023019313318883256,0
2019-06-25,-0.02032675659084546,0.0,0.023019313318883256,0
2019-06-26,0.01102110610380893,0.75,0.023019313318883256,0
2019-06-27,0.008493286989664594,0.75,0.023019313318883256,0
2019-06-28,-0.0009363951364574784,0.5,0.023019313318883256,0
2019-07-01,0.015484537445305386,1.0,0.023019313318883256,0
2019-07-02,0.00014776831816119633,0.75,0.023019313318883256,0
2019-07-03,0.01250885814501161,1.0,0.023019313318883256,0
2019-07-05,-0.002675389537613311,0.25,0.023019313318883256,0
2019-07-08,-0.00996979609195035,0.125,0.023019313318883256,0
2019-07-09,0.005255539354513945,0.75,0.023019313318883256,0
2019-07-10,0.014784103419261903,1.0,0.023019313318883256,0
2019-07-11,0.0030304048918812134,0.375,0.023019313318883256,0
2019-07-12,0.005226977269130545,0.875,0.023019313318883256,0
2019-07-15,0.004573910425677979,0.625,0.023019313318883256,0
2019-07-16,-0.003981856431215993,0.125,0.023019313318883256,0
2019-07-17,-0.0019124933675439678,0.25,0.023019313318883256,0
2019-07-18,-0.012272808462512079,0.625,0.023019313318883256,0
2019-07-19,-0.00803019317405048,0.25,0.023019313318883256,0
2019-07-22,0.006846542263682788,0.75,0.023019313318883256,0
2019-07-23,0.008125249649633822,0.875,0.023019313318883256,0
2019-07-24,0.010274787713503548,0.75,0.023019313318883256,0
2019-07-25,-0.022107670498796046,0.125,0.0231275268731671,0
2019-07-26,0.017184543841156252,0.75,0.0231275268731671,0
2019-07-29,0.0010685717845623994,0.25,0.0231275268731671,0
2019-07-30,-0.002633941984052777,0.25,0.0231275268731671,0
2019-07-31,-0.01215772320064126,0.125,0.0231275268731671,0
2019-08-01,-0.011291200546416994,0.125,0.0231275268731671,0
2019-08-02,-0.012119147176618245,0.125,0.0231275268731671,0
2019-08-05,-0.039237358636839234,0.0,0.02887728716807952,1
2019-08-06,0.013463325092417787,1.0,0.0287639697931494,0
2019-08-07,0.003790130266092405,0.875,0.0287639697931494,0
2019-08-08,0.025716627681757354,1.0,0.029124865511445535,0
2019-08-09,-0.01449147348075174,0.0,0.029124865511445535,0
2019-08-12,-0.011211301871875762,0.125,0.02535573196346122,0
2019-08-13,0.023395429938613696,1.0,0.025484507907442985,0
2019-08-14,-0.0370614498188184,0.0,0.029124865511445535,1
2019-08-15,-0.004316868183524324,0.25,0.029124865511445535,0
2019-08-16,0.023995497319155255,1.0,0.029124865511445535,0
2019-08-19,0.0257267819655527,1.0,0.029125880939825072,0
2019-08-20,-0.01163890320787435,0.125,0.029125880939825072,0
2019-08-21,0.005470696646156406,0.75,0.029125880939825072,0
2019-08-22,-0.0021598597611787564,0.25,0.029125880939825072,0
2019-08-23,-0.03645827168705733,0.0,0.0357628003787149,1
2019-08-26,0.015438956599878153,1.0,0.0357628003787149,0
2019-08-27,-0.006908903117226606,0.125,0.0357628003787149,0
2019-08-28,0.0024796055766830695,0.75,0.0357628003787149,0
2019-08-29,0.02031599282065928,1.0,0.0357628003787149,0
2019-08-30,-0.00048746166178863953,0.25,0.03538512271490685,0
2019-09-03,-0.010656200862662273,0.125,0.025725766537173168,0
2019-09-04,0.009551598995549766,0.875,0.025725766537173168,0
2019-09-05,0.026794783749056413,1.0,0.02668798357070604,1
2019-09-06,-0.005309041491964235,0.0,0.02668798357070604,0
2019-09-09,0.004072448015704646,0.5,0.02668798357070604,0
2019-09-10,0.0002971211494398195,0.5,0.02668798357070604,0
2019-09-11,0.013875987972047081,1.0,0.02668798357070604,0
2019-09-12,0.004062288994261615,0.625,0.02668798357070604,0
2019-09-13,-0.0024652056523934342,0.25,0.02668798357070604,0
2019-09-16,-0.006137312135719936,0.25,0.02668798357070604,0
2019-09-17,0.00631265924687246,0.875,0.02668798357070604,0
2019-09-18,-0.0022824038967663705,0.375,0.02668798357070604,0
2019-09-19,-0.00025155316101456833,0.625,0.02668798357070604,0
2019-09-20,-0.020315819247806684,0.0,0.02668798357070604,0
2019-09-23,-0.00012652669667851716,0.625,0.02668798357070604,0
2019-09-24,-0.024865829328009088,0.0,0.02668798357070604,0
2019-09-25,0.022071528793730366,1.0,0.02668798357070604,0
2019-09-26,0.002947664085998497,0.25,0.02668798357070604,0
2019-09-27,-0.010722685958278837,0.0,0.02668798357070604,0
2019-09-30,0.008766555763463007,0.75,0.02668798357070604,0
2019-10-01,-0.001156622200758768,0.375,0.02668798357070604,0
2019-10-02,-0.014220095509670747,0.0,0.02668798357070604,0
2019-10-03,0.006822120864710167,0.875,0.02668798357070604,0
2019-10-04,0.012158734066239478,0.875,0.02668798357070604,0
2019-10-07,0.0037469283320213094,0.5,0.02668798357070604,0
2019-10-08,-0.013785020218908959,0.125,0.02668798357070604,0
2019-10-09,0.010864033961369835,0.875,0.02668798357070604,0
2019-10-10,0.011802750319425142,0.875,0.02668798357070604,0
2019-10-11,0.011670276247250826,1.0,0.02668798357070604,0
2019-10-14,0.006313203627809371,0.625,0.02668798357070604,0
2019-10-15,0.01433340329946078,0.75,0.02668798357070604,0
2019-10-16,-0.0006323564819048908,0.5,0.02668798357070604,0
2019-10-17,0.0060737474737550005,0.875,0.02668798357070604,0
2019-10-18,-0.018105510553202097,0.125,0.02668798357070604,0
2019-10-21,0.009385864269976884,0.75,0.02668798357070604,0
2019-10-22,-0.00918238869532247,0.125,0.02668798357070604,0
2019-10-23,0.005492755667186717,0.625,0.02668798357070604,0
