Date,Open,High,Low,Close,Adj Close,Volume,Company_name,Daily Return,ret_z,vol_z,range_pct,Anomaly Flag,Stats,Kmeans Anomaly Flag,DBSCAN_flag,Union Column,Intersection Column
2018-05-14,189.00999450683597,189.52999877929688,187.8600006103516,188.1499938964844,183.6389617919922,20778800.0,AAPL,-0.0023331466484425075,-0.2897186900142889,-1.3499993689628116,4.761904761904762,0,Normal Day,0,0,0,0
2018-05-15,186.77999877929688,187.07000732421875,185.1000061035156,186.44000244140625,181.969970703125,23695200.0,AAPL,-0.009088436748829224,-0.6745560931678128,-1.0096673582667444,7.936507936507936,0,Normal Day,0,0,0,0
2018-05-16,186.07000732421875,188.4600067138672,186.0,188.17999267578125,183.6682281494141,19183100.0,AAPL,0.009332624716743588,0.43724428006238686,-1.4898804749626469,31.746031746031743,0,Normal Day,0,0,0,0
2018-05-17,188.0,188.91000366210935,186.3600006103516,186.9900054931641,182.5067901611328,17294000.0,AAPL,-0.006323565049783399,-0.4792254855142212,-1.685034753822181,33.33333333333333,0,Normal Day,0,0,0,0
2018-05-18,187.19000244140625,187.80999755859372,186.1300048828125,186.30999755859372,181.84307861328125,18297700.0,AAPL,-0.0036366402985093344,-0.3126242588481005,-1.3834953553873333,6.349206349206349,0,Normal Day,0,0,0,0
2018-05-21,188.0,189.2700042724609,186.91000366210935,187.6300048828125,183.1314392089844,18400800.0,AAPL,0.0070850131087093,0.34003792981815895,-1.2766693588152982,28.57142857142857,0,Normal Day,0,0,0,0
2018-05-22,188.3800048828125,188.8800048828125,186.77999877929688,187.16000366210935,182.6726837158203,15240700.0,AAPL,-0.0025050613654631535,-0.25500764655287017,-1.558019868908473,14.285714285714285,0,Normal Day,0,0,0,0
2018-05-23,186.3500061035156,188.5,185.75999450683597,188.3600006103516,183.84396362304688,20058400.0,AAPL,0.0064119050719630075,0.2987390645538034,-0.8171708879071442,50.79365079365079,0,Normal Day,0,0,0,0
2018-05-24,188.7700042724609,188.83999633789065,186.2100067138672,188.1499938964844,183.6389617919922,23234000.0,AAPL,-0.0011150860056249802,-0.15019478420207352,-0.4390988831604335,39.682539682539684,0,Normal Day,0,0,0,0
2018-05-25,188.22999572753903,189.6499938964844,187.6499938964844,188.5800018310547,184.05865478515625,17461000.0,AAPL,0.0022854245584303,0.08013743066411733,-1.03741783685267,11.11111111111111,0,Normal Day,0,0,0,0
2018-05-29,187.6000061035156,188.75,186.8699951171875,187.8999938964844,183.3949737548828,22514100.0,AAPL,-0.0036058126744875096,-0.29104471428699175,-0.39908559690839335,9.523809523809524,0,Normal Day,0,0,0,0
2018-05-30,187.72000122070312,188.0,186.77999877929688,187.5,183.0045623779297,18690500.0,AAPL,-0.0021288008551146593,-0.19725689951460612,-0.7548105454870944,1.5873015873015872,0,Normal Day,0,0,0,0
2018-05-31,187.22000122070312,188.22999572753903,186.13999938964844,186.8699951171875,182.3896331787109,27482800.0,AAPL,-0.003360185075325416,-0.29215696886072623,0.25668949026341165,19.047619047619047,0,Normal Day,0,0,0,0
2018-06-01,187.9900054931641,190.25999450683597,187.75,190.2400054931641,185.6788330078125,23442500.0,AAPL,0.018033918769268718,1.0515529138889332,-0.0318761629889458,39.682539682539684,0,Normal Day,0,0,0,0
2018-06-04,191.63999938964844,193.4199981689453,191.3500061035156,191.8300018310547,187.23074340820312,26266200.0,AAPL,0.008358036159810029,0.4343244112677981,0.38139667983994135,17.46031746031746,0,Normal Day,0,0,0,0
2018-06-05,193.07000732421875,193.94000244140625,192.3600006103516,193.30999755859372,188.6752471923828,21566000.0,AAPL,0.007715099336172372,0.3847548777701244,-0.15496936437941933,4.761904761904762,0,Normal Day,0,0,0,0
2018-06-06,193.6300048828125,194.0800018310547,191.9199981689453,193.97999572753903,189.3291778564453,20933600.0,AAPL,0.003465905961663955,0.1044138669605942,-0.17983919139452514,20.634920634920633,0,Normal Day,0,0,0,0
2018-06-07,194.13999938964844,194.1999969482422,192.33999633789065,193.4600067138672,188.82167053222656,21347200.0,AAPL,-0.002680555263402434,-0.2716022769069302,0.009801916614173978,11.11111111111111,0,Normal Day,0,0,0,0
2018-06-08,191.1699981689453,192.0,189.7700042724609,191.6999969482422,187.10385131835935,26656800.0,AAPL,-0.009097574494628955,-0.6551978041584099,1.2760770869432447,30.158730158730158,0,Normal Day,0,0,0,0
2018-06-11,191.3500061035156,191.97000122070312,190.2100067138672,191.22999572753903,186.6451110839844,18308500.0,AAPL,-0.0024517947179739843,-0.21985862234863368,-0.8538215407230405,11.11111111111111,0,Normal Day,0,0,0,0
2018-06-12,191.38999938964844,192.6100006103516,191.1499938964844,192.27999877929688,187.66993713378903,16911100.0,AAPL,0.005490773606941632,0.2728567315348474,-1.2272624321519767,3.1746031746031744,0,Normal Day,0,0,0,0
2018-06-13,192.4199981689453,192.8800048828125,190.44000244140625,190.6999969482422,186.12782287597656,21638400.0,AAPL,-0.008217161903310627,-0.6056517791275617,0.2968152398821155,41.269841269841265,0,Normal Day,0,0,0,0
2018-06-14,191.5500030517578,191.57000732421875,190.22000122070312,190.8000030517578,186.22543334960935,21610100.0,AAPL,0.0005244270959845984,-0.0449131538960677,0.32142775143634517,3.1746031746031744,0,Normal Day,0,0,0,0
2018-06-15,190.02999877929688,190.16000366210935,188.25999450683597,188.83999633789065,184.31243896484372,61719200.0,AAPL,-0.010272465744108512,-0.727182213080706,3.6475750912242018,17.46031746031746,1,Volume Shock,1,1,1,1
2018-06-18,187.8800048828125,189.22000122070312,187.1999969482422,188.7400054931641,184.2147979736328,18484900.0,AAPL,-0.0005297580117722461,-0.12123959065468216,-0.5780939723496998,23.809523809523807,0,Normal Day,0,0,0,0
2018-06-19,185.13999938964844,186.3300018310547,183.4499969482422,185.69000244140625,181.23794555664065,33578500.0,AAPL,-0.016159681251113413,-1.1008430924198023,1.3637401420806212,61.9047619047619,0,Normal Day,0,0,0,0
2018-06-20,186.3500061035156,187.1999969482422,185.72999572753903,186.5,182.02853393554688,20628700.0,AAPL,0.004362157033275056,0.18405325262289568,-0.30293163821368596,7.936507936507936,0,Normal Day,0,0,0,0
2018-06-21,187.25,188.3500061035156,184.94000244140625,185.4600067138672,181.01345825195312,25711900.0,AAPL,-0.005576464643467219,-0.47387956776433277,0.37997083094226985,71.42857142857143,0,Normal Day,0,0,0,0
2018-06-22,186.1199951171875,186.1499938964844,184.6999969482422,184.9199981689453,180.48638916015625,27200400.0,AAPL,-0.0029117674281613146,-0.32742727460453364,0.5286608171637919,7.936507936507936,0,Normal Day,0,0,0,0
2018-06-25,183.3999938964844,184.9199981689453,180.72999572753903,182.1699981689453,177.80233764648438,31663100.0,AAPL,-0.014871212871847957,-1.1390448166640619,0.9911630114385404,82.53968253968253,0,Normal Day,0,0,0,0
2018-06-26,182.9900054931641,186.52999877929688,182.5399932861328,184.42999267578125,180.00816345214844,24569200.0,AAPL,0.012406056269348929,0.7956878799377177,0.055688539913789734,77.77777777777777,0,Normal Day,0,0,0,0
2018-06-27,185.22999572753903,187.27999877929688,184.02999877929688,184.16000366210935,179.74462890625,25285300.0,AAPL,-0.0014640144138156983,-0.2385725877558338,0.13897429508126424,73.01587301587301,0,Normal Day,0,0,0,0
2018-06-28,184.1000061035156,186.2100067138672,183.8000030517578,185.5,181.0525054931641,17365200.0,AAPL,0.00727630413700008,0.4101735863312293,-1.1796261041752116,47.61904761904761,0,Normal Day,0,0,0,0
2018-06-29,186.2899932861328,187.19000244140625,182.91000366210935,185.1100006103516,180.67184448242188,22737700.0,AAPL,-0.002102489604909601,-0.29130741449631664,-0.19508620002972663,88.88888888888889,0,Normal Day,0,0,0,0
2018-07-02,183.82000732421875,187.3000030517578,183.4199981689453,187.17999267578125,182.6922149658203,17731300.0,AAPL,0.01118254196820914,0.6947036835239475,-1.003761626428082,80.95238095238095,0,Normal Day,0,0,0,0
2018-07-03,187.7899932861328,187.9499969482422,183.5399932861328,183.9199981689453,179.51039123535156,13954800.0,AAPL,-0.017416307153887395,-1.3836038853337467,-1.6110314846290985,92.06349206349206,0,Normal Day,0,1,1,0
2018-07-05,185.25999450683597,186.41000366210935,184.27999877929688,185.3999938964844,180.95489501953125,16604200.0,AAPL,0.008046909007545056,0.5021122391113148,-0.9854883921800248,38.095238095238095,0,Normal Day,0,0,0,0
2018-07-06,185.4199981689453,188.42999267578125,185.1999969482422,187.97000122070312,183.46327209472656,17485200.0,AAPL,0.013861891246017813,0.9104386438724202,-0.784383938167602,73.01587301587301,0,Normal Day,0,0,0,0
2018-07-09,189.5,190.67999267578125,189.3000030517578,190.5800018310547,186.01071166992188,19756600.0,AAPL,0.013885283665277743,0.904093515627404,-0.393222887670935,4.761904761904762,0,Normal Day,0,0,0,0
2018-07-10,190.7100067138672,191.27999877929688,190.17999267578125,190.3500061035156,185.7862548828125,15939100.0,AAPL,-0.0012066874272685765,-0.2186003000315413,-0.9636189387747863,1.5873015873015872,0,Normal Day,0,0,0,0
2018-07-11,188.5,189.77999877929688,187.6100006103516,187.8800048828125,183.37542724609372,18831500.0,AAPL,-0.012976350905181035,-1.1033904787675544,-0.46267308734225326,42.857142857142854,0,Normal Day,0,0,0,0
2018-07-12,189.52999877929688,191.41000366210935,189.30999755859372,191.02999877929688,186.4499053955078,18041100.0,AAPL,0.016766031281214552,1.1453340364310993,-0.6065991112963489,33.33333333333333,0,Normal Day,0,0,0,0
2018-07-13,191.0800018310547,191.83999633789065,190.8999938964844,191.3300018310547,186.74270629882807,12513900.0,AAPL,0.0015703998492203588,-0.00137812587137829,-1.540909136340118,1.5873015873015872,0,Normal Day,0,0,0,0
2018-07-16,191.5200042724609,192.6499938964844,190.4199981689453,190.91000366210935,186.33279418945312,15043100.0,AAPL,-0.0021950635583003523,-0.2760994206426164,-0.9414203389756609,46.03174603174603,0,Normal Day,0,0,0,0
2018-07-17,189.75,191.8699951171875,189.1999969482422,191.4499969482422,186.85983276367188,15534500.0,AAPL,0.0028284799598018457,0.11787625328270426,-0.9016401405272745,60.317460317460316,0,Normal Day,0,0,0,0
2018-07-18,191.77999877929688,191.8000030517578,189.92999267578125,190.3999938964844,185.8350067138672,16393400.0,AAPL,-0.005484464128258215,-0.510709233877306,-0.6697788420819604,22.22222222222222,0,Normal Day,0,0,0,0
2018-07-19,189.69000244140625,192.5500030517578,189.69000244140625,191.8800048828125,187.2795562744141,20286800.0,AAPL,0.0077732908674795435,0.47333793223674114,0.2437265486421252,68.25396825396825,0,Normal Day,0,0,0,0
2018-07-20,191.77999877929688,192.42999267578125,190.1699981689453,191.44000244140625,186.85011291503903,20676200.0,AAPL,-0.0022930605343052433,-0.4139395429407329,0.3231860677276909,47.61904761904761,0,Normal Day,0,0,0,0
2018-07-23,190.67999267578125,191.9600067138672,189.55999755859372,191.6100006103516,187.0159912109375,15989400.0,AAPL,0.0008877612826163556,-0.13989826642290643,-0.6826969347716911,49.2063492063492,0,Normal Day,0,0,0,0
2018-07-24,192.4499969482422,193.66000366210935,192.0500030517578,193.0,188.3726959228516,18697900.0,AAPL,0.007254485047665512,0.39730605209413866,0.07810900589416214,15.873015873015872,0,Normal Day,0,0,0,0
2018-07-25,193.05999755859372,194.8500061035156,192.42999267578125,194.82000732421875,190.1490631103516,16709900.0,AAPL,0.009430067233456779,0.583179435902145,-0.37238902140618746,50.79365079365079,0,Normal Day,0,0,0,0
2018-07-26,194.6100006103516,195.9600067138672,193.6100006103516,194.2100067138672,189.55368041992188,19076000.0,AAPL,-0.003131136597208423,-0.5269659207128362,0.49507425523777177,50.79365079365079,0,Normal Day,0,0,0,0
2018-07-27,194.9900054931641,195.19000244140625,190.1000061035156,190.97999572753903,186.4011383056641,24024000.0,AAPL,-0.016631394902351132,-1.7031187716416807,2.020031692192895,96.82539682539682,1,Normal Day,0,0,0,0
2018-07-30,191.8999938964844,192.1999969482422,189.07000732421875,189.91000366210935,185.35678100585935,21029500.0,AAPL,-0.005602740998781819,-0.7066195877934855,1.0668041810227702,79.36507936507937,0,Normal Day,0,0,0,0
2018-07-31,190.3000030517578,192.13999938964844,189.33999633789065,190.2899932861328,185.72764587402344,39373000.0,AAPL,0.0020008162968279397,0.0005536087185719275,3.336929602170659,74.6031746031746,1,Volume Shock,1,1,1,1
2018-08-01,199.1300048828125,201.75999450683597,197.30999755859372,201.5,196.6688995361328,67935700.0,AAPL,0.05891020483579854,4.749542781053082,3.399953274371527,92.06349206349206,1,Spike + Volume Shock,1,1,1,1
2018-08-02,200.5800018310547,208.3800048828125,200.3500061035156,207.38999938964844,202.4176788330078,62404000.0,AAPL,0.029230749297088587,2.1409063791161103,2.4948349086783943,100.0,1,Range Shock,0,1,1,0
2018-08-03,207.02999877929688,208.7400054931641,205.47999572753903,207.9900054931641,203.00328063964844,33447400.0,AAPL,0.0028930368632659777,0.07013074512960772,0.9810982245511262,79.36507936507937,0,Normal Day,0,0,0,0
2018-08-06,208.0,209.25,207.07000732421875,209.07000732421875,204.0573883056641,25425400.0,AAPL,0.005192564685133351,0.2733215585994716,0.3298543002521814,28.57142857142857,0,Normal Day,0,0,0,0
2018-08-07,209.32000732421875,209.5,206.75999450683597,207.1100006103516,202.14437866210935,25587400.0,AAPL,-0.009374860961609418,-0.9688496118146745,0.31612588256671575,65.07936507936508,0,Normal Day,0,0,0,0
2018-08-08,206.0500030517578,207.80999755859372,204.5200042724609,207.25,202.2810516357422,22525500.0,AAPL,0.0006761156285295178,-0.09114560103861519,-0.0059155008422559305,80.95238095238095,0,Normal Day,0,0,0,0
2018-08-09,209.52999877929688,209.77999877929688,207.1999969482422,208.8800048828125,203.87196350097656,23492600.0,AAPL,0.007864858583488142,0.5443195261427525,0.06589511992887435,52.38095238095238,0,Normal Day,0,0,0,0
2018-08-10,207.3600006103516,209.1000061035156,206.6699981689453,207.52999877929688,203.26467895507807,24611200.0,AAPL,-0.0029787545843476676,-0.4031400567198057,0.1392213870888499,49.2063492063492,0,Normal Day,0,0,0,0
2018-08-13,209.30999755859372,210.9499969482422,207.6999969482422,208.8699951171875,204.5771331787109,25890900.0,AAPL,0.006456873030670007,0.4082086101245402,0.18599004731747654,77.77777777777777,0,Normal Day,0,0,0,0
2018-08-14,210.16000366210935,210.55999755859372,208.25999450683597,209.75,205.4391021728516,20748000.0,AAPL,0.004213418091980486,0.19540066717164523,-0.40016269063300364,33.33333333333333,0,Normal Day,0,0,0,0
2018-08-15,209.22000122070312,210.7400054931641,208.3300018310547,210.2400054931641,205.91900634765625,28807600.0,AAPL,0.0023359923681952185,0.040301369744685164,0.3577266478801125,41.269841269841265,0,Normal Day,0,0,0,0
2018-08-16,211.75,213.80999755859372,211.47000122070312,213.32000732421875,208.9357147216797,28500400.0,AAPL,0.014649975383672366,1.0907899832976662,0.2703305143987298,34.92063492063492,0,Normal Day,0,0,0,0
2018-08-17,213.44000244140625,217.9499969482422,213.16000366210935,217.5800018310547,213.10812377929688,35427000.0,AAPL,0.019969822120527333,1.4993555229193074,0.7740694539962895,90.47619047619047,0,Normal Day,0,0,0,0
2018-08-20,218.1000061035156,219.17999267578125,215.1100006103516,215.4600067138672,211.0317230224609,30287700.0,AAPL,-0.009743414375823458,-1.0326049126415882,0.3141627649712092,85.71428571428571,0,Normal Day,0,0,0,0
2018-08-21,216.8000030517578,217.19000244140625,214.02999877929688,215.0399932861328,210.62034606933597,26159800.0,AAPL,-0.0019493607275393318,-0.36628500305835093,-0.14680524486981553,68.25396825396825,0,Normal Day,0,0,0,0
2018-08-22,214.1000061035156,216.3600006103516,213.83999633789065,215.0500030517578,210.63015747070312,19018100.0,AAPL,4.658335032803135e-05,-0.18686000968136382,-1.048521578585423,49.2063492063492,0,Normal Day,0,0,0,0
2018-08-23,214.6499938964844,217.0500030517578,214.6000061035156,215.4900054931641,211.0611114501953,18883200.0,AAPL,0.0020460222062556716,-0.019843474455290045,-1.109162196244063,39.682539682539684,0,Normal Day,0,0,0,0
2018-08-24,216.6000061035156,216.8999938964844,215.1100006103516,216.16000366210935,211.7173309326172,18476400.0,AAPL,0.003109144445952209,0.07019115444122681,-1.1615641774221641,15.873015873015872,0,Normal Day,0,0,0,0
2018-08-27,217.1499938964844,218.7400054931641,216.3300018310547,217.94000244140625,213.4607391357422,20525100.0,AAPL,0.008234603163781008,0.49359534910214864,-0.8269480518694081,34.92063492063492,0,Normal Day,0,0,0,0
2018-08-28,219.00999450683597,220.5399932861328,218.9199981689453,219.6999969482422,215.1845703125,22776800.0,AAPL,0.00807563575267866,0.46584084459426855,-0.5473255119119369,7.936507936507936,0,Normal Day,0,0,0,0
2018-08-29,220.1499938964844,223.4900054931641,219.41000366210935,222.97999572753903,218.3971710205078,27254800.0,AAPL,0.01492951238716763,1.0217727098443146,0.014388585414057452,82.53968253968253,0,Normal Day,0,0,0,0
2018-08-30,223.25,228.25999450683597,222.3999938964844,225.02999877929688,220.40501403808597,48793800.0,AAPL,0.00919353949593795,0.5514323954785113,1.994944016852219,96.82539682539682,1,Normal Day,0,0,0,0
2018-08-31,226.50999450683597,228.8699951171875,226.0,227.6300048828125,222.9515838623047,43340100.0,AAPL,0.011554046695955267,0.7483090686482952,1.9425182818566638,57.14285714285714,0,Normal Day,0,0,0,0
2018-09-04,228.41000366210935,229.17999267578125,226.6300048828125,228.3600006103516,223.6665954589844,27390100.0,AAPL,0.003207026316176827,0.03762214995447227,0.20783480213952016,34.92063492063492,0,Normal Day,0,0,0,0
2018-09-05,228.9900054931641,229.6699981689453,225.1000061035156,226.8699951171875,222.2072296142578,33333000.0,AAPL,-0.00652473759763651,-0.7818242331600059,0.9136659150149855,84.12698412698413,0,Normal Day,0,0,0,0
2018-09-06,226.22999572753903,227.3500061035156,221.3000030517578,223.1000061035156,218.51470947265625,34290000.0,AAPL,-0.01661746176311013,-1.5950228744578385,0.9465202510475903,98.4126984126984,1,Range Shock,0,0,0,0
2018-09-07,221.8500061035156,225.3699951171875,220.7100067138672,221.3000030517578,216.75169372558597,37619800.0,AAPL,-0.008068178802813722,-0.8800986883394399,1.17303654462598,84.12698412698413,0,Normal Day,0,0,0,0
2018-09-10,220.9499969482422,221.8500061035156,216.47000122070312,218.3300018310547,213.8427276611328,39516500.0,AAPL,-0.013420730488666863,-1.298684059248087,1.2225325394024735,93.65079365079364,0,Normal Day,0,0,0,0
2018-09-11,218.00999450683597,224.3000030517578,216.55999755859372,223.8500061035156,219.24929809570312,35749000.0,AAPL,0.025282928691116712,1.8347535797884338,0.7932222559664915,98.4126984126984,1,Range Shock,0,0,0,0
2018-09-12,224.94000244140625,225.0,219.83999633789065,221.07000732421875,216.52642822265625,49278700.0,AAPL,-0.012419058563454703,-1.1954960182966199,1.6815417325472544,88.88888888888889,0,Normal Day,0,0,0,0
2018-09-13,223.5200042724609,228.3500061035156,222.57000732421875,226.41000366210935,221.7566680908203,41706400.0,AAPL,0.024155203182799262,1.6700301679767147,1.0353358671039734,92.06349206349206,0,Normal Day,0,0,0,0
2018-09-14,225.75,226.83999633789065,222.5200042724609,223.83999633789065,219.23948669433597,31999300.0,AAPL,-0.01135109675914429,-1.1108027248525254,0.14890411488651978,73.01587301587301,0,Normal Day,0,0,0,0
2018-09-17,222.1499938964844,222.9499969482422,217.2700042724609,217.8800048828125,213.4019927978516,37195100.0,AAPL,-0.026626106384854922,-2.1847150787793743,0.5966863307821249,93.65079365079364,0,Normal Day,0,0,0,0
2018-09-18,217.7899932861328,221.8500061035156,217.1199951171875,218.2400054931641,213.7545928955078,31571700.0,AAPL,0.0016522811855380732,-0.08053968849657601,0.0808340838264169,77.77777777777777,0,Normal Day,0,0,0,0
2018-09-19,218.5,219.6199951171875,215.3000030517578,218.3699951171875,213.88189697265625,27123800.0,AAPL,0.0005955618329598609,-0.1567306305046575,-0.3975651818590275,69.84126984126983,0,Normal Day,0,0,0,0
2018-09-20,220.2400054931641,222.27999877929688,219.1499938964844,220.02999877929688,215.5078125,26608800.0,AAPL,0.007601931488159633,0.363571176879382,-0.4633520597822777,49.2063492063492,0,Normal Day,0,0,0,0
2018-09-21,220.77999877929688,221.3600006103516,217.2899932861328,217.66000366210935,213.1865081787109,96246700.0,AAPL,-0.01077132329617559,-1.0268687913896777,2.8352392850646226,65.07936507936508,1,Normal Day,0,1,1,0
2018-09-24,216.82000732421875,221.25999450683597,216.6300048828125,220.7899932861328,216.25218200683597,27693400.0,AAPL,0.014380243169774846,0.8582308189053217,-0.5539421944081527,74.6031746031746,0,Normal Day,0,0,0,0
2018-09-25,219.75,222.82000732421875,219.6999969482422,222.19000244140625,217.62339782714844,24554400.0,AAPL,0.0063408184259113095,0.24966376105283114,-0.9823173618009274,47.61904761904761,0,Normal Day,0,0,0,0
2018-09-26,221.0,223.75,219.75999450683597,220.4199981689453,215.8897705078125,23984700.0,AAPL,-0.007966180735367914,-0.8400521649659225,-1.1075432391015745,63.49206349206349,0,Normal Day,0,0,0,0
2018-09-27,223.82000732421875,226.44000244140625,223.5399932861328,224.9499969482422,220.32666015625,30181200.0,AAPL,0.020551643730043895,1.3115717094381283,-0.4630777858848748,42.857142857142854,0,Normal Day,0,0,0,0
2018-09-28,224.7899932861328,225.83999633789065,224.0200042724609,225.7400054931641,221.10043334960935,22929400.0,AAPL,0.0035119362895557286,0.016405062742567717,-1.273995650306407,7.936507936507936,0,Normal Day,0,0,0,0
2018-10-01,227.9499969482422,229.4199981689453,226.3500061035156,227.25999450683597,222.58920288085935,23600800.0,AAPL,0.006733453701087603,0.2662922824753926,-1.0768304935572843,47.61904761904761,0,Normal Day,0,0,0,0
